name,smiles
CHEMBL274617,COC(=O)/C=C/CNC(=O)C(Cc1ccccc1)NC(C)=O
CHEMBL65434,COc1ccc(C2(C#N)CCN(CC(=O)O)CC2)cc1OC
CHEMBL43777,CC(=O)c1ccc(N2CC(CN3CCOCC3)OC2=O)cc1
CHEMBL60609,COC(=O)C1C(c2ccc([N+](=O)[O-])cc2)CC2CCC1N2C
CHEMBL62088,CCC(=O)NCCn1c(C(=O)OC)cc2ccc(OC)cc21
CHEMBL71500,CCC(=O)N(c1ccccc1)C1CCN(CC(=O)OC)CC1
CHEMBL301907,O=C(O)c1cc(CN2CCCC2)c(O)c(CN2CCCC2)c1
CHEMBL284349,O=C(O)COC1CCC2(CC1)CCN(c1ccncc1)CC2
CHEMBL70778,CCC(=O)N(c1ccccc1)C1CCN(CCC(=O)O)CC1
CHEMBL38170,CC(=O)OCCOCn1cnc2c(Cl)nc(Cl)nc21
SARCOLYSIN,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
CHEMBL277322,C/C=C/COC1(C(F)(F)F)OC(=O)Nc2ccc(F)cc21
CHEMBL20758,CC(C)Oc1ccc(CN=[N+]=[N-])cc1C(=O)CC(=O)C(=O)O
CHEMBL35474,NS(=O)(=O)c1ccc(NC(=O)CNCC(=O)O)c(F)c1
CHEMBL436147,Cc1ccc(C(=O)c2cccc(CC(=O)[O-])c2N)c(C)c1.[Na+]
CHEMBL12817,CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCCC3)cc21
CHEMBL284211,Cc1ccc(C(=O)c2cc(C)cc(CC(=O)[O-])c2N)cc1.[Na+]
CHEMBL277188,COC(=O)CCC(C)C(=O)N1c2ccccc2CC1C(=O)O
CHEMBL283272,COC(=O)CCc1c(O)nc(C)c2cc(OC)c(OC)cc12
CHEMBL44952,CCCC(=O)OCC1CN(c2ccc(C(C)=O)cc2)C(=O)O1
CHEMBL283988,CC(CC(C)C(=O)N1c2ccccc2CC1C(=O)O)C(=O)O
CHEMBL62573,CCOC(=O)N1CCCC(OC(C)=O)(c2ccccc2)C1=O
CHEMBL416330,O=C(c1ccc2ccccc2c1)c1ccc2n1CCC2C(=O)O
CHEMBL415865,Cc1ccc(S(=O)(=O)NC(C(=O)O)c2ccccc2)cc1
CHEMBL417691,Cc1ccc(S(=O)(=O)N(CC(=O)O)c2ccccc2)cc1
CHEMBL280059,COC(=O)c1sc(N)cc1NC(=O)Nc1ccc(C)cc1
CHEMBL38143,Cc1ccccc1N(CC(=O)O)S(=O)(=O)c1ccccc1
CHEMBL50212,CC1SC(=O)NN=C1c1ccc2c(c1)C(C)(C)OC(=O)N2
CHEMBL38181,Cc1cccc(N(CC(=O)O)S(=O)(=O)c2ccccc2)c1
CHEMBL288738,COC(=O)Cc1cccc2cc(C(O)CNC(C)(C)C)oc12
CHEMBL294528,CCCC(C)OC(=O)N1CCCC(O)(c2ccccc2)C1=O
CHEMBL41794,COC(=O)C1=C(C)N=C(C)/C(=C(/O)OC)C1C1CC=CCC1
CHEMBL302069,CCCOC(=O)Oc1nc(-c2ccccc2)sc1CCC
CHEMBL55593,CC(C)c1cccc(C(C)C)c1OC(=O)CN1CCOCC1
CHEMBL12687,CCOC(=O)C1(NC(=O)N(CCCl)N=O)CCCCC1
CHEMBL416172,O=C(OC1CN2CCC1CC2)c1cc(Cl)cc2nc[nH]c12
CHEMBL12553,CC(=O)OCC1CCC(NC(=O)N(CCCl)N=O)CC1
CHEMBL12895,CCOC(=O)C1CCCC(NC(=O)N(CCCl)N=O)C1
CHEMBL12919,CCOC(=O)C1CCC(NC(=O)N(CCCl)N=O)CC1
CHEMBL28260,CC(=O)n1cc(F)c(=O)n(C(=O)OCc2ccccc2)c1=O
CHEMBL285138,COC(=O)n1cc(F)c(=O)n(C(=O)c2ccccc2C)c1=O
CHEMBL27495,CCOC(=O)n1cc(F)c(=O)n(C(=O)c2ccccc2)c1=O
CHEMBL48038,NC(Cc1c(OCC(=O)O)noc1-c1ccccc1)C(=O)O
CHEMBL276453,COC(=O)c1cc(NC(=O)c2cc([N+](=O)[O-])cn2C)cn1C
CHEMBL289260,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CC(N)C3)nc21
CHEMBL48397,CC(=O)Oc1ccc2nc(/C=C/c3ccccc3)nc(O)c2c1
CHEMBL16943,COc1cc(N2CC(CNC(C)=O)OC2=O)ccc1C(C)=O
CHEMBL39835,O=C(O)CSc1ccc(C(=O)Nc2ccc(F)cc2)cn1
CHEMBL39883,Nc1ccc(/C=C/c2ccc3ccc(C(=O)O)c(O)c3n2)cc1
CHEMBL77393,COC1=CC(=O)c2c(c(COC(N)=O)c(C(C)C)n2C)C1=O
CHEMBL56671,COC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1
CHEMBL38344,Nc1ccccc1S(=O)(=O)N(CC(=O)O)c1ccccc1
ACEDIASULFONE,Nc1ccc(S(=O)(=O)c2ccc(NCC(=O)O)cc2)cc1
CHEMBL299986,COC(=O)c1sc(Oc2cccc(C)c2)c(C(N)=O)c1N
TIOXAMAST,CCOC(=O)C(=O)Nc1nc(-c2ccc(OC)cc2)cs1
CHEMBL37494,O=C(O)c1ccc(CCn2cnc3c2NC=NCC3O)s1
CHEMBL290619,O=C(O)c1cc(CCn2cnc3c2NC=NCC3O)cs1
CHEMBL40626,CCC(CC)=NOCC(O)CNC(C)C.O=C(O)C(=O)O
CHEMBL12578,COC(=O)C1Cc2c([nH]c3ccccc23)C(c2ccccc2)N1
CHEMBL296283,COC(=O)SNN(C)S(=O)(=O)c1ccc(OC)cc1
CHEMBL413445,CCOC(=O)c1cc2c3cc(N)c(Cl)cc3nc(O)n2n1
CHEMBL48697,NS(=O)(=O)c1cc(C(=O)NCCC(=O)O)ccc1Cl
CHEMBL39345,CCCCc1ncc(CC(=O)O)n1Cc1ccccc1Cl
CHEMBL279683,CCCCc1nc(Cl)c(CC(=O)O)n1Cc1ccccc1
CHEMBL292887,O=C(O)CN1C(=O)C(=O)N(Cc2cccc([N+](=O)[O-])c2)C1=O
CHEMBL32342,COc1cc(CC(=O)[O-])c(N)c(C(=O)c2ccccc2)c1.[Na+]
CHEMBL280872,COc1ccc(C(=O)c2cccc(CC(=O)[O-])c2N)cc1.[Na+]
CHEMBL428672,CCOC(=O)C1C(=O)C(=O)NC12CCOc1ccc(F)cc12
CHEMBL416240,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CC(O)C3)nc21
CHEMBL418613,O=C(O)c1ccc2ccc(/C=C/c3ccc(O)cc3)nc2c1O
CHEMBL303172,O=C(O)Cn1c(Cn2nnc3ccccc32)nc2ccccc21
CHEMBL35646,COc1ccc(S(=O)(=O)Nc2ccccc2C(=O)O)cc1
CHEMBL282366,COC(=O)c1ccc(-c2ccc(OS(N)(=O)=O)cc2)cc1
CHEMBL7248,CCOC(=O)c1cc2ccccn2/c(=N/c2ccc(C)cc2)n1
CHEMBL19635,CSc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(F)cc1
CHEMBL39912,COc1ccc(CCC(=O)OC2CCN(C)CC2)cc1OC
CHEMBL6201,Cn1c(CC(=O)O)cc(CO)c1C(=O)c1ccc(Cl)cc1
CHEMBL274797,Cc1cccc(Nc2cc(Cl)nc(OCC(=O)O)n2)c1C
CHEMBL21733,CC(C)c1noc(C2CN=CNC2)n1.O=C(O)C(F)(F)F
CHEMBL66591,COC(=O)NC(=O)CC1C(=O)N(C)C(=O)c2ccc(F)cc21
CHEMBL287891,O=C([O-])c1ccc(Cn2cnc3c2NC=NCC3O)cc1.[Na+]
CHEMBL37921,CC(CNC(=O)C(CC(=O)NO)Cc1ccccc1)C(=O)O
CHEMBL36094,CC(CC(=O)O)NC(=O)C(CC(=O)NO)Cc1ccccc1
CHEMBL417878,O=C(O)CCCNC(=O)C(CC(=O)NO)Cc1ccccc1
AMFONELIC ACID,CCn1cc(C(=O)O)c(=O)c2ccc(Cc3ccccc3)nc21
CHEMBL291946,COc1ccc(/N=N/C(=O)NC(CCCCN)C(=O)O)cc1
CHEMBL283433,Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C(=O)O)c2c1
CHEMBL37053,CCOC(=O)CCCCCCn1cnc2c1NC=NCC2O
CHEMBL415946,Cc1c(-c2cccnc2)n(CCCCC(=O)O)c2ccccc12
CHEMBL38306,COC(=O)CCCCCCCn1cnc2c1NC=NCC2O
CHEMBL276624,O=C(O)c1cc2c3cc([N+](=O)[O-])c(Cl)cc3nc(O)n2n1
CHEMBL275644,C=CCOC1(C(F)(F)F)OC(=O)Nc2ccc(F)c(F)c21
CHEMBL28543,Cc1ccc(C(=O)c2cc(F)cc(CC(=O)[O-])c2N)cc1.[Na+]
CHEMBL434588,Cc1cc(CC(=O)[O-])c(N)c(C(=O)c2ccc(F)cc2)c1.[Na+]
CHEMBL301801,O=C(O)CNC(=O)c1ccc2c(c1)-c1ccccc1C(=O)C2=O
CHEMBL57502,NC1=CC(=O)c2ccc(-c3cc(C(=O)O)ccc3N)nc2C1=O
CHEMBL60747,COC(=O)c1cccc(-c2ccc3c(n2)C(=O)C(=N)C=C3O)n1
CHEMBL300241,O=C(O)CNC(=O)c1ccc2c(c1)C(=O)C(=O)c1ccccc1-2
CHEMBL12635,CC(=O)N1Cc2ccccc2C(=O)c2ccc(CC(=O)O)cc21
CHEMBL285641,O=C(O)C(NS(=O)(=O)c1ccc(F)cc1)c1ccccc1
CHEMBL37154,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)OCCc1ccccc1
CHEMBL67317,CC1(C)C=C(n2ccccc2=O)c2cc(C(=O)O)ccc2C1=O
CHEMBL9290,C#CCOc1ccc(C(=O)c2ccc3n2CCC3C(=O)O)cc1
CHEMBL50004,CCOC(=O)/C=C/n1ccc(=O)n2nc(-c3ccccc3)cc12
CHEMBL34845,O=C(O)CN(c1ccc(F)cc1)S(=O)(=O)c1ccccc1
CHEMBL34647,Cn1nc(S(N)(=O)=O)s/c1=N/C(=O)CNCC(=O)O
CHEMBL286594,C#Cc1ccc2c(c1)C(=O)N(C)Cc1c(C(=O)OCC)ncn1-2
CHEMBL68433,COC(=O)Nc1nc(N)nc(OCC2CCCCC2)c1N=O
CHEMBL44464,COC(=O)c1ccc(-n2c(C)ccc2-c2ccc(F)cc2)cc1
CHEMBL50919,CC(=O)Oc1ccccc1/C=C\C(=O)N(C)Cc1ccccc1
CHEMBL298140,CCOC(=O)c1cc2ccc3c(c4ccccc4n3C)c2s1
CHEMBL39755,CN1CCC(C)(OC(=O)c2ccccc2-c2ccccc2)CC1
CHEMBL304824,CCCOC(=O)c1[nH]c(C)c(C(=O)OC(C)C(C)(C)C)c1C
CHEMBL31025,COC(=O)CCc1ccc(OCC(O)CNC(C)(C)C)cc1
CHEMBL31529,CCOC(=O)CC(C)(C)NCC(O)COc1ccccc1C
CHEMBL36884,CN1CCC(OC(=O)c2ccccc2Cc2ccccc2)CC1
CHEMBL21295,CCOC(=O)/C=C/C=C/CN(C)Cc1cccc2ccccc12
CHEMBL275690,CCCC(NC(=O)C(CS)C(C)c1ccccc1)C(=O)O
CHEMBL275980,CC(C)C(NC(=O)C(CS)C(C)c1ccccc1)C(=O)O
CHEMBL22089,COCc1noc(C2CN=CNC2)n1.O=C(O)C(F)(F)F
CHEMBL71757,O=C(OCN1C(=O)CN(c2ccccc2)C1=O)c1ccccc1
CHEMBL300767,COc1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2
CHEMBL274607,COC(=O)Nc1nc2cc(C(=O)Nc3ccccc3)ccc2[nH]1
CHEMBL59073,COc1ccc2c(c1)NC(=O)/C2=C\c1[nH]cc2c1CCOC2=O
CHEMBL290684,O=C(O)C(CCCCn1cnc2c1NC=NCC2O)C(=O)O
CHEMBL7386,Cc1cc([N+](=O)[O-])ccc1C(=O)OCC(O)CNC(C)(C)C
ORANTINIB,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O
CHEMBL50230,CCOC(=O)c1c2[nH]c3ccccc3c2cc2nc(C)sc12
CHEMBL278052,CC(=O)NCC1CN(c2ccc([S+](C)[O-])c(C)c2)C(=O)O1
CHEMBL18305,CCOC(=O)Nc1cccc2c1CN(C)CC2c1ccccc1
CHEMBL16725,CC(=O)NCC1CN(c2ccc(C(C)=O)c(Cl)c2)C(=O)O1
CHEMBL285754,CCc1nc2ccc(Br)cc2c(=O)n1CC(=O)O
CHEMBL23565,COc1ccc(Nc2ccccc2C(=O)O)cc1C(F)(F)F
CHEMBL288334,C=Cn1cc(C(=O)O)c(=O)c2cc(F)c(-c3ccncc3)nc21
CHEMBL11691,COC(=O)Nc1nc2cc(C(=O)Nc3ccncc3)ccc2[nH]1
CHEMBL11639,COC(=O)Nc1nc2cc(C(=O)Nc3ccccn3)ccc2[nH]1
CHEMBL13215,CC(C(=O)O)n1cc(C(=O)c2ccccc2F)c2ccccc21
CHEMBL6743,CCOC(=O)c1cc2ccccn2/c(=N/c2ccc(F)cc2)n1
CHEMBL36772,COc1cc2cc(C(=O)O)n(C)c2cc1OCc1ccccc1
CHEMBL12791,COc1ccc2c(c1)CN(C)c1cc(CC(=O)O)ccc1C2=O
CHEMBL49363,Cc1ccc(Cn2cccc2/C=C/C(=O)CC(=O)C(=O)O)cc1
CHEMBL46758,CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O
CHEMBL9480,C=CCOc1ccc(C(=O)c2ccc3n2CCC3C(=O)O)cc1
CHEMBL65190,CCOC(=O)Nc1cc2c(c(N)n1)N=C(c1ccccc1)CN2
CHEMBL7474,CC(=O)Oc1cccc(Cn2cnc3c(N(C)C)ncnc32)c1
CHEMBL37988,Cc1c(O)cc(O)c2c1C(=O)OCCC(=O)NCCSC2
CHEMBL285168,CN1CCC(OC(=O)c2ccccc2Oc2ccccc2)CC1
CHEMBL51649,COC(=O)CSc1nc2sc3c(c2c(=O)o1)CCCC3
CHEMBL441226,CCOC(=O)c1ccc(NC(=O)CCc2ccc(C)cc2)cc1
CHEMBL37310,CCN(CC)CCCOC(=O)c1ccccc1-c1ccccc1
CHEMBL32957,CCOC(=O)c1ccc(NCCCCCc2ccccc2)cc1
CHEMBL56495,COC(=O)C1C2CC3CCC1N3C/C2=C\c1ccc(C)c(C)c1
CHEMBL34070,CCN(CC)CC(C)OC(=O)c1ccccc1-c1ccccc1
CHEMBL70439,CC(O)(C(=O)Nc1cccc(C(=O)O)c1Cl)C(F)(F)F
CHEMBL284647,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1Cl.[Na+]
CHEMBL28716,Nc1c(CC(=O)[O-])cc(Cl)cc1C(=O)c1ccccc1.[Na+]
CHEMBL31972,Nc1c(CC(=O)[O-])cccc1C(=O)c1cccc(Cl)c1.[Na+]
CHEMBL284889,Nc1c(CC(=O)[O-])ccc(Cl)c1C(=O)c1ccccc1.[Na+]
CHEMBL28700,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Cl)cc1.[Na+]
CHEMBL31300,O=C([O-])c1ccc(NCCCc2ccc(Cl)cc2)cc1.[Na+]
CHEMBL37129,O=C(O)c1ccccc1NS(=O)(=O)c1ccc(Cl)cc1
CHEMBL266998,COC(=O)c1cc2c3cc(Cl)c(Cl)cc3nc(O)n2n1
CHEMBL304672,O=C(CBr)OC1(c2ccccc2)CCCNC1=O
CHEMBL16621,CC(=O)NCC1CN(c2c(F)cc(C(C)=O)cc2F)C(=O)O1
CHEMBL75022,O=C(O)C(=O)O.O=C(c1c[nH]cn1)c1cccc2ccccc12
CHEMBL62552,O=C(Nc1ccccc1)O/N=C1\OC(CO)C(O)C(O)C1O
CHEMBL295692,NC(Cc1c(OCC(=O)O)noc1-c1cccs1)C(=O)O
CHEMBL35211,COC(=O)Nc1ccc(OC)c(-c2nc3cc(C)ccc3o2)c1
CHEMBL42209,CCOC(=O)Nc1cc2c(c(N)n1)N=C(c1ccccc1)CO2
CHEMBL279338,CC(=O)NCC1CN(c2cccc(S(C)(=O)=O)c2)C(=O)O1
CHEMBL46719,CC(=O)NCC1CN(c2ccc(S(C)(=O)=O)cc2)C(=O)O1
CHEMBL65638,COc1ccc(/C=C/C(=O)OCc2nc(C)c(C)nc2C)cc1
CHEMBL66806,COC(=O)c1c(COC(=O)NC(C)C)c2n(c1C)CSC2
CHEMBL301510,COc1ccc(Cl)cc1NC(=O)OCCN1CCCCC1
CHEMBL33732,CCN1CCC(OC(=O)c2cc(Cl)c(N)cc2OC)CC1
CHEMBL286136,COc1cc(N)c(Cl)cc1C(=O)OCCN1CCCCC1
CHEMBL32986,CCN1CCCC(OC(=O)c2cc(Cl)c(N)cc2OC)C1
CHEMBL274268,CC(=O)NCC1CN(c2cccc(Br)c2)C(=O)O1
CHEMBL35725,Cc1nc2ccc(Br)cc2c(=S)n1CC(=O)O
CHEMBL282828,Nc1c(CC(=O)[O-])cc(F)cc1C(=O)c1ccc(F)cc1.[Na+]
CHEMBL39943,NC(CCc1nc2ccccc2n1CP(=O)(O)O)C(=O)O
CHEMBL288031,NC(Cc1nc2ccccc2n1CCP(=O)(O)O)C(=O)O
CHEMBL16373,O=C(Nc1ccccc1C(F)(F)F)OCCCc1c[nH]cn1
CHEMBL7640,Cc1c2c(cc3c(-c4ccccc4F)noc13)CC(C(=O)O)O2
CHEMBL16108,O=C(Nc1cccc(C(F)(F)F)c1)OCCCc1c[nH]cn1
CHEMBL16565,O=C(Nc1ccc(C(F)(F)F)cc1)OCCCc1c[nH]cn1
CHEMBL43747,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-c3ccncc3)nc21
CHEMBL273545,CCOC(=O)c1cn2c3c(nc(O)c2n1)-c1ccc(F)cc1C3
CHEMBL32218,CC(=O)Nc1ccc2c(c1)COc1ccc(CC(=O)O)cc1O2
CHEMBL57743,COC(=O)c1c(C)nc2c(c1N)c1ccccc1n2C(=O)OC
CHEMBL75198,NC(=O)OCc1c2c(n3c1C1CC1C3)C(=O)C=C(N1CC1)C2=O
CHEMBL22364,CCOC(=O)c1cnc2cc(C3=NNC(=O)CC3)ccc2c1O
CHEMBL11807,CC(=O)ON(/C=C\C(=O)c1ccc(F)cc1)Cc1ccccc1
CHEMBL296080,CC(=O)NCC1CN(c2ccc(S(N)(=O)=O)cc2)C(=O)O1
CHEMBL9481,CC(C)Oc1ccc(C(=O)c2ccc3n2CCC3C(=O)O)cc1
CHEMBL45175,Nc1cc2c(=O)c(C(=O)O)cn(C3CC3)c2cc1N1CCCC1
CHEMBL58385,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(CC)ccc1-2
CHEMBL60426,NC1CCN(c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2)C1
CHEMBL275070,O=C(OCN1C(=O)CC1Sc1ccccc1)c1ccccc1
CHEMBL73431,CCCc1nsnc1C1=CCCN(C)C1.O=C(O)C(=O)O
CHEMBL305982,CNC(=O)OCc1c(COC(=O)NC)c2n(c1C)CSC2
CHEMBL52394,COC(=O)c1ccc(CC(C)NCC(O)c2ccccc2)cc1
CHEMBL293534,CC(/C=C/C=C(\C)C(=O)Nc1c(C)cc(C)cc1C)=C\C(=O)O
CHEMBL24522,CN1CC2(CCN(CCc3c[nH]c4ccccc34)CC2)OC1=O
CHEMBL31866,CCOC(=O)c1ccc(NCCCc2ccccc2OC)cc1
CHEMBL24469,CC1NC(=O)OC12CCN(CCc1c[nH]c3ccccc13)CC2
CHEMBL57260,COC(=O)C1C2CC3CCC1N3C/C2=C\c1ccc(OC)cc1
CHEMBL290858,NCCCCCC(=O)N1CCCC(C(=O)NCCC(=O)O)C1
CHEMBL31631,CCOC(=O)c1ccc(NCCCc2ccc(OC)cc2)cc1
CHEMBL73205,Nc1c(CC(=O)[O-])cccc1C(O)c1ccc(Cl)cc1.[Na+]
CHEMBL279555,O=C(O)CCCCCCCNC(=O)c1cc(Cl)ccc1O
CHEMBL16902,O=C(O)CCCCCCCNC(=O)c1ccc(Cl)cc1O
CHEMBL300552,CC(=O)Oc1ccc(C(Cl)CNC(C)C)cc1OC(C)=O
CHEMBL48379,COc1cc(N)c(Cl)cc1NC(=O)OCCN1CCCC1
CHEMBL47131,O=C([O-])CNP(=O)([O-])CNC(=O)OCc1ccccc1.[Li+].[Li+]
CHEMBL267504,COC(=O)C1=NN2C(=O)Nc3cc(Cl)c(Cl)cc3C2C1
CHEMBL20592,[N-]=[N+]=NC1CC(N=[N+]=[N-])c2cc(C(=O)CC(=O)C(=O)O)ccc21
CHEMBL20844,Cn1c(=O)c2c(nc(-c3ccc(C(=O)O)cc3)n2C)n(C)c1=O
CHEMBL280367,CCCn1c(=O)[nH]c(=O)c2[nH]c(-c3ccc(C(=O)O)cc3)nc21
CHEMBL275286,COC(=O)Nc1nc2cc(C(=O)NCc3ccco3)ccc2[nH]1
CHEMBL28042,CCCCCCC(=O)n1c(=O)c(F)cn(C(=O)OCC)c1=O
CHEMBL15437,CC(=O)OCCOCN1c2ccccc2C(=O)NS1(=O)=O
CHEMBL15667,CC(=O)OCCOCN1C(=O)c2ccccc2NS1(=O)=O
CHEMBL295462,CNC(=O)Oc1ccc2c(c1)c(C)cn2Nc1ccncc1F
CHEMBL306630,CC(C)(Oc1ccc(NC(=O)Nc2ccccc2)cc1)C(=O)O
CHEMBL10483,CCOC(=O)c1[nH]cc2nc3ccc(OC)cc3c-2c1COC
CHEMBL17468,CCc1c(C(=O)OC)[nH]cc2nc3cc(OC)c(OC)cc3c1-2
CHEMBL40107,COC(=O)c1ccc(CCn2cnc3c2NC=NCC3O)cc1
CHEMBL36699,COC(=O)Cc1ccc(Cn2cnc3c2NC=NCC3O)cc1
CHEMBL288013,Cc1ccc(CCn2cnc3c2NC=NCC3O)cc1C(=O)O
CHEMBL441958,Nc1nc(O)c2c(n1)CCC(CNc1ccc(C(=O)O)cc1)C2
CHEMBL38128,COC(=O)c1cccc(CCn2cnc3c2NC=NCC3O)c1
CHEMBL35488,Cc1ccc(C(=O)O)cc1CCn1cnc2c1NC=NCC2O
CHEMBL301639,O=C1Nc2ccc(Cl)cc2/C1=C/c1[nH]cc2c1CCOC2=O
CHEMBL22555,O=C(O)c1cc(O)c2cc(I)ccc2n1
CHEMBL440476,CC(=O)c1ccc(N2CC(COP(=O)(O)O)OC2=O)cc1
CHEMBL7525,CCOC(=O)COc1ccc2c(ccc3oc([N+](=O)[O-])cc32)c1
CHEMBL282720,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-c3ccc(C)o3)cc21
CHEMBL48573,O=C(/C=C/c1cccn1Cc1ccc(F)cc1)CC(=O)C(=O)O
CHEMBL431742,NS(=O)(=O)c1ccc(C(=O)NCC(=O)NCC(=O)O)cc1
CHEMBL17753,CCC(=O)OC1CCn2c1nc1c2C(=O)C(C)=C(N2CC2)C1=O
CHEMBL442369,CCOc1nsnc1C1=CCCN(C)C1.O=C(O)C(=O)O
CHEMBL32735,NS(=O)(=O)c1ccc(CCNC(=O)CNCC(=O)O)cc1
CHEMBL289069,O=C(O)c1cc(NCn2c(S)nc3ccccc32)ccc1O
CHEMBL37081,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)OCCc1cccs1
OXFENDAZOLE,COC(=O)Nc1nc2cc([S+]([O-])c3ccccc3)ccc2[nH]1
CHEMBL30392,COC(=O)C1=C(C)N=C(C)/C(=C(/O)OC)C1(C)c1ccccc1
CHEMBL57811,COc1ccc(C)c(NC(=O)/C(C)=C/C=C/C(C)=C/C(=O)O)c1
CHEMBL24419,COC(=O)C1=C(C)N=C(C)/C(=C(\O)OC)C1c1cccc(C)c1
CHEMBL63764,COC(=O)C1=C(C)N=C(C)/C(=C(\O)OC)C1c1ccccc1C
CHEMBL304382,Cc1ccc2c(c1)[nH]c(=O)n2C(=O)OC1CC2CCC(C1)N2C
CHEMBL429973,COC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1ccccc1
CHEMBL290650,COC(=O)C1=C(C)N=C(C)/C(=C(/O)OC)C1Cc1ccccc1
CHEMBL25934,COC(=O)C1=C(C)N=C(C)/C(=C(\O)OC)C1c1ccc(C)cc1
CHEMBL279079,CSc1cc2n(c1C(=O)c1ccc(C)cc1)CCC2C(=O)O
CHEMBL8942,CSc1ccc(C(=O)c2ccc3n2CCCC3C(=O)O)cc1
CHEMBL6369,COC(=O)c1cc2c(Sc3ccc(C)cc3)cncc2s1
CHEMBL38883,C=C(CN1C(=O)OC2CCC(C(C)(C)C)CC21)S(C)(=O)=O
CHEMBL62372,O=C(O)c1cc(CCP(=O)(O)O)c2ccc(Cl)cc2n1
CHEMBL23282,O=C(O)c1ccccc1Nc1ccc(Cl)c(C(F)(F)F)c1
CHEMBL59507,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1
CHEMBL276248,O=C(O)C1Cc2cc3c(-c4ccccc4)noc3c(Cl)c2O1
CHEMBL16546,O=C(O)CCCCCCCNC(=O)c1c(F)cccc1Cl
CHEMBL36545,CSc1nc(Cl)c2ccn(COCCOC(C)=O)c2n1
CHEMBL49072,CCN(CC)CCOC(=O)Nc1cc(Cl)c(N)cc1OC
CHEMBL32130,CCOC(=O)c1ccc(NC/C=C/c2ccc(Cl)cc2)cc1
CHEMBL291851,O=C(O)CCCc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12
CHEMBL50502,Cn1c(C(=O)O)c(CCC(=O)O)c2c(Cl)cc(Cl)cc21
CHEMBL22460,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-c3coc(C)n3)cc21
CHEMBL275219,C=CCOC(=O)C1=C(C)NC(=O)NC1c1ccc2c(c1)OCO2
CHEMBL413028,CCOC(=O)c1cnc(C2CC2)nc1NN1C(=O)C=C(C)C1=O
CHEMBL55459,CC1=C(N)C(=O)c2c(COC(N)=O)c3n(c2C1=O)CC1C3N1C
CHEMBL38820,O=C(O)c1cc(-c2ccc(-c3ccccc3)cc2)nc2ocnc12
CHEMBL16967,CC(=O)NC1=C(C)C(=O)c2c(nc3n2CCC3OC(C)=O)C1=N
CHEMBL286587,NS(=O)(=O)c1ccc(CCOC(=O)CNCC(=O)O)cc1
CHEMBL45898,O=C(NCc1nc2ccsc2c(=O)o1)OCc1ccccc1
CHEMBL65639,COC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1C
CHEMBL300717,CC(=O)N1C(=O)C(C)C2C1CCN2C(=O)OCc1ccccc1
CHEMBL11865,COC(=O)Nc1nc2cc(C(=O)NC3CCCCC3)ccc2[nH]1
CHEMBL70177,CC(C)CCCn1cnc(C(Cc2ccc(N)nc2)C(=O)O)c1
CHEMBL66512,Cc1cc(CC(C(=O)O)c2cn(CCC(C)C)cn2)cnc1N
CHEMBL306219,CCC(=O)OC(c1ccccc1)C1C2CN(C)CC1CN(C)C2
CHEMBL61274,CCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(C)C2C1
CHEMBL34636,COC(=O)Nc1ccc(Cl)c(-c2nc3ccc(C)cc3o2)c1
CHEMBL286185,COC(=O)Nc1ccc(C)c(-c2nc3cc(Cl)ccc3o2)c1
CHEMBL33823,COC(=O)Nc1ccc(Cl)c(-c2nc3c(C)cccc3o2)c1
CHEMBL35001,COC(=O)Nc1ccc(Cl)c(-c2nc3cc(C)ccc3o2)c1
CHEMBL55155,N=C(N)Nc1ncc(Cl)cc1/C=C/c1cccc(C(=O)O)c1
CHEMBL74300,C[N+](C)(C)CC#CCOC(=O)Nc1cccc(Cl)c1.[Cl-]
CHEMBL22283,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-c3coc(N)n3)cc21
CHEMBL449029,COC1=C(C)C(=O)c2c(c(COC(N)=O)c3n2CC2NC32)C1=O
